"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_10689",1091.12638729931,-0.128356732540126,0.0684928713750425,-1.87401593718112,0.0609282285145277,0.425984056435406
"TCAL_12900",1223.45005390844,-0.147773936950433,0.0787904554909843,-1.87553093873587,0.0607197172825475,0.425984056435406
"TCAL_05764",44.0513140935953,-0.356101923651087,0.190064292628874,-1.87358666231128,0.0609874177946905,0.426141325421023
"TCAL_12497",48.575650412413,0.347346197915441,0.185578793500509,1.87169121731837,0.0612493353128111,0.427714089589703
"TCAL_02451",282.362392393675,0.259216899819138,0.138565726862888,1.87071439444499,0.0613846785589525,0.428401605832401
"TCAL_01927",25.5375624807051,0.425224557035042,0.227400842065643,1.86993395966535,0.0614929892234853,0.428899750061462
"TCAL_03083",268.008275630971,0.190550527040473,0.101994402401176,1.86824494829607,0.0617279362097675,0.429869987625831
"TCAL_06752",75.9693054122686,0.274586996351899,0.146980100174653,1.86819165333004,0.0617353617891922,0.429869987625831
"TCAL_07927",767.017710640806,-0.157184535186831,0.0841397800062897,-1.86813579944089,0.0617431446964511,0.429869987625831
"TCAL_03344",94.548114317464,0.223854649823409,0.119927997411659,1.8665754006966,0.0619609054727901,0.430363921032195
"TCAL_04579",19.0413817907135,-0.438203169716722,0.234719507029747,-1.86692267405447,0.0619123869848367,0.430363921032195
"TCAL_14207",27.4377529507223,-0.498178893381948,0.266794760023178,-1.86727390499974,0.0618633475572298,0.430363921032195
"TCAL_14423",31.4383868668653,0.390076154407517,0.209010406938985,1.86630015280239,0.06199938343984,0.430363921032195
"TCAL_15105",8.25714446521281,0.822823993491222,0.440862981588921,1.86639393156956,0.0619862715233186,0.430363921032195
"TCAL_12393",16.8739786587632,0.935046516170832,0.501201318034536,1.86561064890576,0.0620958586673974,0.430776109142464
"TCAL_10156",66.7644458905253,0.409093934987818,0.219392464059791,1.86466721517074,0.0622280649236656,0.430794845650564
"TCAL_12739",52.0924544812855,0.330315647809984,0.177157343237758,1.86453263394606,0.062246943167282,0.430794845650564
"TCAL_13046",793.998782840754,0.225387832498804,0.12084161230936,1.86515082173681,0.0621602665949741,0.430794845650564
"TCAL_13504",33.5927533258014,-0.375249029445242,0.201252940437509,-1.86456420775507,0.062242513758185,0.430794845650564
"TCAL_07776",22.8365240356083,0.586506595177773,0.314722016384417,1.86357027676572,0.0623820749539545,0.430959569565897
"TCAL_09343",23.0522759691625,0.481193814158263,0.258174987937914,1.86382816554631,0.0623458390782462,0.430959569565897
"TCAL_10872",40.7270274215478,0.395285766971974,0.212069468296135,1.86394472598005,0.0623294669205526,0.430959569565897
"TCAL_01105",506.259169446254,0.164813181509337,0.0885167112876873,1.86194424885126,0.0626109490530821,0.431955089855554
"TCAL_01777",83.1491111431973,0.312890005030895,0.168031885229461,1.86208709497973,0.0625908147396707,0.431955089855554
"TCAL_02083",1427.75635469245,-0.199184407606823,0.106987497726245,-1.86175405388477,0.0626377655486741,0.431955089855554
"TCAL_00142",209.448902768383,0.19249904451012,0.103447960565144,1.8608297684989,0.0627682202211217,0.432259413746766
"TCAL_00914",165.82341702105,-0.193742590134122,0.104132205519097,-1.86054438363539,0.0628085451203802,0.432259413746766
"TCAL_01398",171.302730480827,0.298350371240876,0.160385478329563,1.86020813323149,0.0628560848074566,0.432259413746766
"TCAL_06264",20.2307054156209,-0.415377277128783,0.223306247732134,-1.86012384940993,0.0628680056676387,0.432259413746766
"TCAL_13399",25.2093974694061,0.612989086006268,0.329481732880356,1.86046455640338,0.0628198285461846,0.432259413746766
"TCAL_03403",425.525266366155,-0.158009273530167,0.0850456077500871,-1.85793573248943,0.0631781413400764,0.433322064949204
"TCAL_05577",1619.49199451522,0.121345559248027,0.0653035454693813,1.85817719965789,0.0631438547179299,0.433322064949204
"TCAL_08610",9.49617794231829,0.641149724182167,0.344995792176495,1.85842766410949,0.0631083067963354,0.433322064949204
"TCAL_11550",61.5047431558064,-0.254060837242929,0.13675966427697,-1.85771761422576,0.0632091258093474,0.433322064949204
"TCAL_15079",10.9539861399445,-0.626620321787396,0.337221999673468,-1.85818339964223,0.063142974566758,0.433322064949204
"TCAL_04528",55.3273703013954,0.346501734290421,0.18656667251803,1.85725419022487,0.0632749985121699,0.433517733169221
"TCAL_09120",578.953352695079,0.157529426991057,0.0848321814824436,1.85695362583194,0.0633177521039863,0.433554867443156
"TCAL_03393",82.8264781827012,0.402303784814776,0.216760364792361,1.8559840734728,0.0634558281964514,0.433988535244635
"TCAL_09117",80.7591811959706,0.305710329269951,0.164697180074251,1.85619650034157,0.0634255547535112,0.433988535244635
"TCAL_05364",173.119194154384,-0.194100623094877,0.104602809030561,-1.85559666029779,0.06351107008295,0.434110686800058
"TCAL_06340",429.28723192098,0.171495589508351,0.0925259074445566,1.85348724746217,0.0638125523145343,0.435402567584422
"TCAL_09658",45.1494644984611,-0.350548903097381,0.189115591957356,-1.85362242990745,0.0637931963388674,0.435402567584422
"TCAL_16125",28.516365908568,0.480070623000093,0.258955597215868,1.8538723555757,0.0637574237293867,0.435402567584422
"TCAL_03365",542.562079376443,-0.123988943146196,0.0669154127385798,-1.85292054658,0.0638937476627722,0.435533972185986
"TCAL_09622",259.396291114284,0.323826866415043,0.174774251433775,1.85282937136622,0.0639068189619323,0.435533972185986
"TCAL_10680",467.093520217697,0.184606035339902,0.0996544173081328,1.85246214193494,0.0639594890295486,0.43563727043997
"TCAL_07867",40.6247062330022,0.346962914995988,0.187392727725086,1.85152817405486,0.0640936053854859,0.436294864795808
"TCAL_05869",78.7666108988103,-0.233796062118049,0.126381637149556,-1.84992113879157,0.0643249166665362,0.437356707990916
"TCAL_07876",88.2319361804653,0.278299142764573,0.150428797750195,1.85003900135347,0.064307928538745,0.437356707990916
"TCAL_00203",120.9487643431,-0.277499444631118,0.150315009130768,-1.84611933456162,0.0648748800687992,0.438132012835382
"TCAL_00591",44.8230107731722,0.312145041506512,0.168867016440048,1.84846661051378,0.0645348703154602,0.438132012835382
"TCAL_01039",666.797958701378,0.219673559692987,0.118953667888901,1.84671531018409,0.0647884115863171,0.438132012835382
"TCAL_02300",469.400927717808,0.186441134558307,0.10099711307444,1.84600459243712,0.06489153861678,0.438132012835382
"TCAL_03939",138.174607359778,-0.231395538265516,0.125253935453771,-1.84741132026882,0.0646875497724415,0.438132012835382
"TCAL_04209",7.12380298389845,0.869405155262057,0.470840401868679,1.8464965024487,0.0648201467518608,0.438132012835382
"TCAL_05411",112.30995397815,0.224529154648801,0.121646973923661,1.84574385540987,0.0649294061904498,0.438132012835382
