"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_02959",169.436306621796,-1.19461720749988,0.165854601965221,-7.2027980734016,5.89893009652577e-13,1.16108941035515e-10
"TCAL_07907",409.583039478172,0.877442606873451,0.122422255595744,7.16734553373114,7.64658657469551e-13,1.47999683153232e-10
"TCAL_08165",1087.37032278431,-1.13566673440535,0.159300910730346,-7.12906617544536,1.01052145384836e-12,1.92380092517066e-10
"TCAL_13288",486.824995063469,-1.00209844322741,0.140772214751953,-7.11858121287038,1.09043678499929e-12,2.042458449064e-10
"TCAL_06433",130.625843245239,0.872223076022967,0.122597289531321,7.11453800779287,1.122883232095e-12,2.06984809116178e-10
"TCAL_04739",47.2155622814976,-1.21994304653701,0.172947581663462,-7.0538311944187,1.74057519724186e-12,3.15832808837026e-10
"TCAL_06144",2786.48107207311,-0.592956486882783,0.0846569880800962,-7.00422375435529,2.48358927232844e-12,4.43721880300773e-10
"TCAL_08241",1329.97770733358,0.720791724056227,0.103790748767453,6.94466253125498,3.79366086938109e-12,6.67511873880646e-10
"TCAL_16783",123.634066553987,-0.886626940462174,0.128838848344394,-6.88167390391575,5.91533023122118e-12,1.02529447724137e-09
"TCAL_08177",16.9346108345733,-2.23601411116697,0.325538260438922,-6.86866762804517,6.48042945162729e-12,1.10672392973158e-09
"TCAL_00047",95.0768263283201,0.778581775060208,0.113659988376565,6.85009550133601,7.38007033986613e-12,1.24209792546182e-09
"TCAL_14025",1849.30500716838,1.09483179977412,0.160297268389407,6.8300090873318,8.49092539162593e-12,1.40864452247074e-09
"TCAL_03517",20976.887030598,0.48656877712658,0.0712630411788101,6.82778575090142,8.62352420730558e-12,1.41049276928788e-09
"TCAL_07649",34.109484173917,-1.59586466679133,0.234977227874167,-6.79157159708232,1.1091851252894e-11,1.78902317499802e-09
"TCAL_03455",378.299072576689,-0.584579248195545,0.0870632740036224,-6.71441839151629,1.88817815342226e-11,3.00375519119078e-09
"TCAL_04290",475.92707912572,1.1132540941228,0.165877862468169,6.71128791725556,1.92914030221123e-11,3.02744680129445e-09
"TCAL_10217",185.478405980977,-0.728165106654745,0.109360292869801,-6.65840487023623,2.7681536527246e-11,4.28620911587877e-09
"TCAL_03886",3228.39072938496,-0.714175388186823,0.107656077646912,-6.63386038017436,3.27019175105437e-11,4.99693905328874e-09
"TCAL_03376",1070.15566283487,-1.12561163637048,0.17048064277716,-6.60257738376666,4.04070229880669e-11,6.09411373974572e-09
"TCAL_00194",341.285796934983,-0.539826860308144,0.0825624188829421,-6.53840897119931,6.21767099475073e-11,9.25715554641542e-09
"TCAL_09977",4289.58268142757,0.584613339336634,0.0895727706217079,6.52668590330456,6.72408463198446e-11,9.88440440901716e-09
"TCAL_03125",848.736168170601,-0.904634445831231,0.138709383018869,-6.52179705613838,6.94699709310457e-11,1.00538657958945e-08
"TCAL_13417",112.366295532967,-0.813212401317645,0.124718381001091,-6.52038933467662,7.01251295502843e-11,1.00538657958945e-08
"TCAL_00248",951.082271314498,-0.446999235983027,0.0688376048847622,-6.49353266621242,8.38465750241314e-11,1.18745155579907e-08
"TCAL_17443",1341.65094374591,1.45758143558101,0.225518236084894,6.46325308713533,1.02475685662863e-10,1.43379534650944e-08
"TCAL_10908",3749.46880935341,-0.437149697107898,0.0677234913062644,-6.45491968408695,1.08276311067627e-10,1.49692000050995e-08
"TCAL_10581",731.129729356916,0.704714848709399,0.10974189072791,6.42156649603063,1.3487907071334e-10,1.84276546846355e-08
"TCAL_09530",187.972717210473,0.722346009898384,0.112829330739663,6.40211197888865,1.53242204090134e-10,2.06930432104502e-08
"TCAL_16520",812.441919232205,-0.569671244803085,0.0897144748661953,-6.34982532810588,2.15559543409644e-10,2.87734825013356e-08
"TCAL_16754",25.268035389318,-1.82472663687757,0.288832061700284,-6.31760416809632,2.65649375915696e-10,3.50566613921475e-08
"TCAL_16983",20388.4263100155,0.779786673433955,0.12443147935542,6.26679580981765,3.68552915125793e-10,4.80899438579307e-08
"TCAL_08955",1951.91042705238,0.384659582309341,0.0618307426440573,6.2211703411638,4.9346006102483e-10,6.36727965409039e-08
"TCAL_03467",3103.05335362561,0.37495633642455,0.0607284208473211,6.17431395700602,6.64513772701104e-10,8.48021806854716e-08
"TCAL_02088",1034.03991444972,-0.984035554973069,0.159605758632716,-6.16541385099723,7.0299035144335e-10,8.87372494707785e-08
"TCAL_17302",1237.74442041481,-0.374782635196393,0.0611469395286212,-6.12921330299724,8.83146599900082e-10,1.10279370587523e-07
"TCAL_02513",202.979850038755,-0.611180896017861,0.100085771126879,-6.10657128517362,1.01794182890533e-09,1.25759132543378e-07
"TCAL_14809",5823.81466449039,-0.748474411205242,0.122995393938209,-6.08538569811213,1.16211207138971e-09,1.42059026158407e-07
"TCAL_07045",53.5864974575161,-1.12648416299315,0.185505081176995,-6.07252456830733,1.25914826871041e-09,1.52317592130563e-07
"TCAL_12327",217.049260145016,-0.567538569430475,0.0936995571816761,-6.0570037522169,1.38680355304919e-09,1.66030408882065e-07
"TCAL_09651",142.090583409256,-1.09753983500686,0.181977851258509,-6.0311726257705,1.62774194973007e-09,1.92887421043013e-07
"TCAL_00370",32.9400681229919,1.20427886818963,0.200168272307389,6.01633243024786,1.78412999759718e-09,2.09283855172687e-07
"TCAL_04846",194.167287510862,-0.865288848183365,0.144248131213125,-5.99861392245637,1.99008880707783e-09,2.29766009128848e-07
"TCAL_11559",64.0524886262039,1.61120185417846,0.268625674498968,5.9979443781151,1.9983093879285e-09,2.29766009128848e-07
"TCAL_06799",700.133381212803,0.517970258084881,0.0864769689963028,5.98969025044144,2.10241064274297e-09,2.39365635237001e-07
"TCAL_12220",311.069026174909,0.708278416847473,0.11832448492739,5.98589900714217,2.15197872443280e-09,2.42630377930467e-07
"TCAL_06624",16622.3930930037,0.815007188041737,0.137137700394964,5.94298420999093,2.7987940386684e-09,3.12523030490924e-07
"TCAL_03935",824.819544167762,-0.471630717325495,0.0794982482583748,-5.93259257477803,2.98188155988539e-09,3.29796100523324e-07
"TCAL_05472",421.257543817513,-0.692408759933474,0.117339042858476,-5.90092387892237,3.61471663969746e-09,3.96016078649119e-07
"TCAL_15224",522.372339558011,-0.349775683100365,0.0593995839871088,-5.88852075422405,3.89667619246298e-09,4.22916828253015e-07
"TCAL_03888",3912.13950171527,-0.439269036188445,0.0746665508934819,-5.88307657086102,4.02709499746378e-09,4.33024575977286e-07
"TCAL_11237",176.936825714874,0.71148493556207,0.12163660897528,5.84926644663912,4.93745625765811e-09,5.2126072291076e-07
"TCAL_16491",1299.63293221856,-0.692078265439987,0.11831639200759,-5.84938615602471,4.93390437725549e-09,5.2126072291076e-07
"TCAL_12544",1489.59472709806,-0.394398217741583,0.067739492142899,-5.82227892865783,5.80505595702913e-09,6.07334367828642e-07
"TCAL_08536",528.508288890542,1.21057787530557,0.208425386356998,5.8082074188029,6.31452587491812e-09,6.54737401655572e-07
"TCAL_11503",45.3029335376053,1.12764788826871,0.195722282873788,5.76146911691133,8.3384922317352e-09,8.5694610873576e-07
"TCAL_16428",1575.99349862293,-0.801877042592334,0.139374877874881,-5.75338292538049,8.74750350994066e-09,8.91094370710007e-07
"TCAL_09070",158.736177978861,0.593231621737551,0.103655477346478,5.72310925504324,1.0459195498329e-08,1.050930298732e-06
"TCAL_11035",81.4086683260388,1.09990936212059,0.192208249384482,5.72248779978429,1.04975385045133e-08,1.050930298732e-06
"TCAL_00767",546.110044091495,-0.708315616615514,0.124033197882478,-5.71069381994523,1.12516513781533e-08,1.11679852525209e-06
"TCAL_09466",175.923094453775,-0.490287166591192,0.085902495730137,-5.70748454307348,1.14658029490349e-08,1.12840991226392e-06
"TCAL_04285",447.200089521898,-0.392296768294828,0.0687603075322316,-5.705279431901,1.16152378886356e-08,1.13351056807332e-06
"TCAL_08504",2581.09371078179,-0.518673054901035,0.0909719343738889,-5.70146230780717,1.18784002722105e-08,1.14953218634317e-06
"TCAL_12088",22.1162481924901,2.24722052908003,0.394263454636843,5.69979414183836,1.19952188201004e-08,1.15124360461013e-06
"TCAL_06802",1259.32842489304,0.993170303644603,0.174438302576546,5.69353340966379,1.24436852832377e-08,1.18449604257574e-06
"TCAL_03482",780.072802011116,0.318426402212627,0.0560986532634968,5.67618621283064,1.37730846509102e-08,1.30038074838228e-06
"TCAL_10170",80.8272980195343,-0.752683425542445,0.132761782363796,-5.66942844650827,1.43274670637148e-08,1.34181350815258e-06
"TCAL_12591",4159.51400169315,-0.288658518081244,0.0510185833928108,-5.65790931235302,1.53228058818996e-08,1.423549957652e-06
"TCAL_07529",4594.50592260424,-0.687585998591805,0.121610163202254,-5.65401756305726,1.56740184276726e-08,1.44462203175049e-06
"TCAL_11872",1887.5151923122,0.560998088409005,0.0993411329178621,5.64718834918919,1.63093120378592e-08,1.49133890311543e-06
"TCAL_08675",9379.11104339977,0.52672187114769,0.0935495022208225,5.63040805823177,1.79783759466813e-08,1.63111624897508e-06
"TCAL_12557",4041.19287439086,-0.640889998176655,0.114069425228306,-5.61842050921124,1.92711019017388e-08,1.734847336317e-06
"TCAL_01014",570.264118557816,0.57674540320605,0.103543557783212,5.5700751988219,2.54629412390837e-08,2.27462412776522e-06
"TCAL_00899",334.95691983026,-0.761492890227577,0.136971622128571,-5.55949384546813,2.7055813671588e-08,2.39846690204695e-06
"TCAL_08970",146.626458231192,-0.590979696091376,0.106785294239466,-5.53427979292827,3.12509774535625e-08,2.74937576642592e-06
"TCAL_12689",1426.15511754016,0.446775794146094,0.0808201475056404,5.5280249781147,3.23855949960199e-08,2.82777379465248e-06
"TCAL_10329",10814.6082431423,0.527478295467138,0.0954705858630978,5.52503465542285,3.29420581113693e-08,2.85489642423382e-06
"TCAL_08618",1389.89759699389,-0.452079878447193,0.0818559543122688,-5.52287102685986,3.33504549919335e-08,2.86888025052832e-06
"TCAL_06082",243.943150382575,0.55122579585197,0.100024600934613,5.51090222506675,3.56999003649144e-08,3.04840399218935e-06
"TCAL_01678",548.416573443433,0.472241606658778,0.0858388688933618,5.5014891592461,3.7659677279112e-08,3.19227614775421e-06
"TCAL_08275",185.815647719359,-0.657718523415561,0.119595408140599,-5.49952990370947,3.80805124266649e-08,3.20455790442652e-06
"TCAL_08395",700.11180211247,-0.734131421244511,0.133723537691296,-5.48991923126706,4.02117582586253e-08,3.35956222055695e-06
"TCAL_10612",23587.7483738858,-0.435853371839663,0.0794665076902871,-5.48474300064071,4.14070943921247e-08,3.43471847982674e-06
"TCAL_11049",1012.57289877697,-0.457397890446143,0.0834204959717958,-5.48303969087869,4.18079170700737e-08,3.44337121230331e-06
"TCAL_09710",92.9142061632773,-0.894368626701068,0.16357833082082,-5.46752508240677,4.56362646788416e-08,3.73221085715062e-06
"TCAL_16003",822.461742360407,-0.355246940602696,0.0651418253002592,-5.45343853914519,4.94050268386495e-08,4.01217186487578e-06
"TCAL_01675",114.449159719526,-0.649930500566935,0.119566358598521,-5.43573048627557,5.45723906594844e-08,4.40103592172633e-06
"TCAL_14749",1764.34530912883,0.471639372613052,0.0870943712178808,5.41526812832908,6.11969302875625e-08,4.90124104434113e-06
"TCAL_11939",309.818151647877,0.445546961278371,0.0823218974295099,5.41225330307627,6.22365648322577e-08,4.95036457121239e-06
"TCAL_06924",810.866495313753,-0.694507452800538,0.128616733042254,-5.39982190787239,6.67070850964112e-08,5.26985972261649e-06
"TCAL_06893",649.701847843491,-0.377231838993954,0.0702639345331926,-5.36878330967576,7.92695918971915e-08,6.21998493717625e-06
"TCAL_04037",519.489221884627,-0.480801327559294,0.0897352608717546,-5.35799776908692,8.41492792273748e-08,6.55856093736579e-06
"TCAL_02167",65.4242620394373,-0.8216544774873,0.153584429744146,-5.34985531317259,8.80245780163358e-08,6.81486283002472e-06
"TCAL_09497",22.6201684477705,1.44167327366157,0.269626380796874,5.34692958975578,8.94587962497329e-08,6.88003311819966e-06
"TCAL_13574",299.079249052384,-0.498620940927384,0.0936407459750076,-5.32482879899808,1.01048165428992e-07,7.72021279688739e-06
"TCAL_03370",171.931452302096,-0.711989564390166,0.135164057551554,-5.26759537474378,1.38222352718592e-07,1.04913475955622e-05
"TCAL_10931",1450.21033534897,0.343113868067379,0.0656818947519287,5.22387287034383,1.75219100493834e-07,1.32131130781487e-05
"TCAL_07242",270.56337732725,-0.395900416262014,0.0759205308580859,-5.21466870406964,1.84146046036579e-07,1.37966969846631e-05
"TCAL_08066",116.533337898758,-0.638010947985063,0.122433462977892,-5.21108308518781,1.87741343639652e-07,1.39758988697903e-05
"TCAL_10797",161.509420835646,-0.540096675386748,0.103714859117319,-5.20751491139575,1.91386462470413e-07,1.41565031125408e-05
"TCAL_04108",180.274223441345,-0.466455683273962,0.0902085247409913,-5.1708603440003,2.33018669738407e-07,1.71268722257729e-05
"TCAL_16577",411.661952685247,1.26492427676547,0.245548199208197,5.15142966164844,2.58508179517871e-07,1.88808521304467e-05
"TCAL_09468",187.741685740115,-0.644472527882474,0.12552818523003,-5.13408623490796,2.83518086785165e-07,2.05780971364758e-05
"TCAL_02215",45.9094749514916,0.893588043245669,0.1745185846567,5.1203030611523,3.05045032583546e-07,2.20030308285262e-05
"TCAL_13477",112.997648144033,-0.589035716648622,0.115464605671938,-5.10143964222431,3.37079523804414e-07,2.41636080860535e-05
"TCAL_11167",816.244749391524,0.410823322940745,0.0805703211662627,5.09894111124345,3.41558783217704e-07,2.4334491714768e-05
"TCAL_03794",53.7451861970173,0.912472999104725,0.179663369818515,5.07879263328105,3.79841020731727e-07,2.68969132546192e-05
"TCAL_12797",586.49822111378,0.564260821362342,0.111310660601649,5.06924330798538,3.994003924839e-07,2.81105258055487e-05
"TCAL_04987",5690.65492537311,-0.452412851095904,0.0893779486176808,-5.06179497396081,4.15327531481049e-07,2.90554133921049e-05
"TCAL_12822",190.654253454215,0.464034891325087,0.0919767497409929,5.04513252133623,4.53207140937732e-07,3.15155360940711e-05
"TCAL_11607",232.869149797411,-0.610745966538998,0.12140761300977,-5.03054093065686,4.89097956200752e-07,3.3808896222377e-05
"TCAL_02025",315.754479755734,-0.531132603021325,0.105669317915476,-5.02636539630336,4.99863047134388e-07,3.43283411344879e-05
"TCAL_13161",18778.0063416663,-0.417079843067177,0.0829952421391125,-5.02534642128146,5.02524583902777e-07,3.43283411344879e-05
"TCAL_02476",133.956133545371,-0.595516404766034,0.118654154420613,-5.01892586630392,5.19611954774655e-07,3.52880329286436e-05
"TCAL_04681",14.014957159241,1.48455266159688,0.296134652582566,5.01310011729536,5.35600104098998e-07,3.61623488889632e-05
"TCAL_15192",2481.55517840537,0.544476107641146,0.109177688893963,4.98706386952337,6.13038036334995e-07,4.11515070286607e-05
"TCAL_07337",699.760942386286,0.525416191840165,0.105503425143177,4.98008658133261,6.35558330618671e-07,4.24180396176703e-05
"TCAL_04010",410.612263493272,0.327169507529296,0.0657156578103178,4.97856246792265,6.40582690293699e-07,4.25090673278899e-05
"TCAL_14024",183.101096799986,0.688838321006864,0.138630812622529,4.96886881044598,6.7344611463707e-07,4.44359643709107e-05
"TCAL_08175",987.017969062346,-0.48952049755123,0.0987793786486137,-4.9556952498415,7.20721056589504e-07,4.72866306789487e-05
"TCAL_06548",4575.98377794011,-0.49021913953198,0.0990272699069164,-4.95034488977406,7.40820803606267e-07,4.83323145633684e-05
"TCAL_10768",16845.6570904512,-0.481063440440963,0.0975322670628795,-4.9323516711738,8.12454715988216e-07,5.27097017696713e-05
"TCAL_06621",604.505870564021,0.357112916640266,0.0726733376010806,4.91394682600839,8.92609682731501e-07,5.75882013642273e-05
"TCAL_06201",172.662488197679,0.584151171071728,0.119034865885657,4.90739554940866,9.22937783941793e-07,5.92158921818566e-05
"TCAL_01237",286.652634352749,0.41697880415624,0.0852017446748443,4.89401720290538,9.87981969800858e-07,6.30408495346009e-05
"TCAL_07355",98.9768616044162,-0.561126942166466,0.114820239819332,-4.88700374645958,1.02382146400872e-06,6.49707030684878e-05
"TCAL_10328",87.9017842570899,0.787065588318921,0.164268027650536,4.79134984193835,1.65662979067585e-06,0.000103432482575907
"TCAL_12299",954.530779392048,-0.373497728673924,0.0779478785093752,-4.79163430508248,1.65428224696013e-06,0.000103432482575907
"TCAL_15545",35953.8766764693,-0.255592895309786,0.0533434276507496,-4.79145991485972,1.65572102986091e-06,0.000103432482575907
"TCAL_14333",217.691329801192,-0.656352906568851,0.137174325679147,-4.78480869739482,1.71150265238207e-06,0.000106287060439107
"TCAL_03119",2055.86194612006,-0.401410173318571,0.0839450217090833,-4.78182225873599,1.73713244498742e-06,0.00010730488874276
"TCAL_13621",323.244799785629,-0.519749829021356,0.108775237108729,-4.77819991788965,1.7687148009064e-06,0.00010867769832236
"TCAL_08950",153.988963040999,-0.600555679104564,0.125898132374333,-4.77017146941409,1.84069164858716e-06,0.000112505011131804
"TCAL_03480",377.127593067074,0.459211235746162,0.0963401407919882,4.76656180872377,1.87396259648044e-06,0.00011393888813051
"TCAL_10543",163.031746388496,-0.578671881026858,0.1217379315413,-4.75342297754207,2.00001317528261e-06,0.000120969546898734
"TCAL_13043",61.7052176936421,-0.888827514127265,0.187104560950287,-4.75043210926015,2.02982434960799e-06,0.000122136529388589
"TCAL_13173",34.3361824916437,1.07892688860355,0.227359836406872,4.74545946924746,2.08033568027688e-06,0.000124530609562141
"TCAL_06626",3468.34521660077,0.456711396633938,0.0963140180846586,4.74189952528505,2.11723627902436e-06,0.000126089563632358
"TCAL_04674",524.4958380948,-0.365659222349024,0.0772055685639167,-4.73617679593025,2.17787617308584e-06,0.00012838414212206
"TCAL_06301",864.066939942253,-0.563120474178492,0.118874958985611,-4.73708238458071,2.16817040947335e-06,0.00012838414212206
"TCAL_02814",2979.52898673375,-0.308432852681194,0.0651650125848793,-4.73310508886116,2.21110934908484e-06,0.000129684913489506
"TCAL_12253",21.9108305550967,-1.05927147466425,0.223923601048705,-4.7305039294802,2.23963191442782e-06,0.0001306977156897
"TCAL_08838",1071.86971893601,-0.499163406730804,0.106588095144572,-4.68310655194426,2.82559536835074e-06,0.000164068195063286
"TCAL_10176",42.8634399736059,-0.885513794350793,0.189218644126927,-4.67984430623439,2.87092850279508e-06,0.000165871107974922
"TCAL_17189",6.8727231859846,2.79787487229651,0.599618251079983,4.6660935808028,3.06979934230068e-06,0.000176483068129395
"TCAL_10497",129.768384876762,0.874989461786274,0.187578699898493,4.66465255521959,3.09138918893224e-06,0.000176848781532365
"TCAL_04047",1091.26008955251,-0.386483065729358,0.0830098570354876,-4.65586955009611,3.22616164896988e-06,0.000183653996222977
"TCAL_15240",52.8685083570383,-0.927354904726446,0.199721273650459,-4.64324549797058,3.42978407392134e-06,0.000194293085124139
"TCAL_13715",193.391727761164,-1.00937383687493,0.217688650010712,-4.63677751148375,3.53882970857727e-06,0.000199497230124796
"TCAL_01059",305.304667062109,-0.411891610452919,0.0889876653302387,-4.62863711419289,3.6808011846381e-06,0.000206498280952668
"TCAL_07317",212.12703407771,-0.783538238516717,0.169437153252522,-4.62435908226671,3.75758435744312e-06,0.000209792438187437
"TCAL_09432",420.407098111602,-0.460989074748447,0.0998222613193999,-4.6180988955302,3.8727168731086e-06,0.000215185938025886
"TCAL_09330",20.1440921303716,-1.18176640151272,0.256112269590447,-4.61425141170512,3.94514643939366e-06,0.00021610842264471
"TCAL_13195",192.492741594779,-0.571533476754507,0.123854970374359,-4.61453807648587,3.93970546538567e-06,0.00021610842264471
"TCAL_15992",20.3004676433179,-1.154171335026,0.250042772557192,-4.61589560546888,3.91403673223342e-06,0.00021610842264471
"TCAL_00244",347.664864193352,0.49678886483162,0.107730234901158,4.61141540522416,3.99936410926936e-06,0.000218049837563123
"TCAL_04353",99.7985959211613,-0.552622209740388,0.119912302259098,-4.6085530786184,4.05480866668693e-06,0.000220039687131941
"TCAL_09783",611.211862286707,-0.377800625661403,0.0820332988364883,-4.60545450469387,4.11565960924706e-06,0.000222303046707842
"TCAL_05191",1755.27644522772,-0.405615758509126,0.0883459220753842,-4.59122219770394,4.40657891894061e-06,0.000236914819378043
"TCAL_10843",66.8424299636145,0.734416572223656,0.160371796185706,4.57946216037403,4.66173112766971e-06,0.000249477804542066
"TCAL_10547",1564.34788014571,-0.317103843001854,0.0692865532422379,-4.57670107925853,4.72365663685183e-06,0.000251632222586056
