"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_17439",198.661426871421,0.0961718946036458,0.153366998217025,0.627070332742352,0.530613133010343,0.92538259076586
"TCAL_02689",165.347563235101,-0.0754871628855742,0.12048708914186,-0.626516612055394,0.530976144322055,0.92585975435616
"TCAL_01362",1339.23004792152,0.0486407914873184,0.0776700888276585,0.626248691375222,0.531151834483896,0.926027061081142
"TCAL_03669",439.049310546879,0.0436141254017909,0.0696957149547214,0.625779151991271,0.531459808096737,0.926424910151216
"TCAL_01278",229.863207657035,0.0618253079914117,0.0988568642029875,0.625402277220354,0.531707067928033,0.926716821228913
"TCAL_17054",20.2215804103497,0.139508465131868,0.223171440364023,0.625117913404646,0.531893671794994,0.926902942760394
"TCAL_05112",51.826360483994,0.13077770631036,0.209265464090348,0.624936880430009,0.532012485672967,0.92697089214106
"TCAL_02730",21.694514247037,-0.150278057236348,0.240516251354089,-0.624814566127209,0.532092769468102,0.926971696944655
"TCAL_01117",487.664132285647,0.073494081698512,0.118137604651555,0.622105737756249,0.533872342357788,0.927299364699993
"TCAL_01686",117.922821542315,-0.0703751190748427,0.112786480288046,-0.623967685622524,0.532648807166114,0.927299364699993
"TCAL_02114",60.5740652283991,-0.463916599012724,0.744926756724407,-0.622768070585435,0.533436943302502,0.927299364699993
"TCAL_02492",65.3402070232785,0.0917899458310727,0.147575921372079,0.621984568875874,0.533952014806506,0.927299364699993
"TCAL_03322",212.65759080996,0.102441728828546,0.164703691584878,0.621975912274888,0.533957707030815,0.927299364699993
"TCAL_04408",20.8959375419018,-0.158051010240225,0.254019592255381,-0.622200078493658,0.533810314436879,0.927299364699993
"TCAL_04802",188.194419445941,-0.0954849036748248,0.153235876098889,-0.623123684255275,0.533203246909865,0.927299364699993
"TCAL_04841",214.840403921494,0.0629283967110268,0.101162428191393,0.622053047125065,0.533906987410112,0.927299364699993
"TCAL_04843",68.367946420576,0.0895658183096829,0.143846890661581,0.622646884459938,0.533516594250369,0.927299364699993
"TCAL_05073",113.794756975157,-0.0932729186422829,0.149564619716819,-0.62362956439085,0.532870890077516,0.927299364699993
"TCAL_05075",624.482936018398,-0.0419620553977523,0.0673969727950599,-0.622610388234352,0.533540582983915,0.927299364699993
"TCAL_06668",748.243856584318,-0.0633461440274094,0.101781245653308,-0.622375405417829,0.533695048725269,0.927299364699993
"TCAL_06806",269.408940805607,-0.0635914700620082,0.102003337946974,-0.623425383344476,0.533005021820484,0.927299364699993
